/CAN/AccPedal,/CAN/ENG_Trq_ZWR,/CAN/ENG_Trq_m_ex,/CAN/EngineSpeed_CAN,/CAN/Trq_Indicated,/CAN/VehicleSpeed,/CAN/WheelSpeed_FL,/CAN/WheelSpeed_FR,/CAN/WheelSpeed_RL,/CAN/WheelSpeed_RR
0.0006634528583404839,0.004142512479354904,0.00826128764781095,0.000608692496913317,0.008357951193661034,0.0008575518983093416,0.0011953521348477825,0.0007253756173785791,0.0008876070849153095,0.0009457665098789175
0.000631888465673365,0.004171482198206053,0.00865427791436954,0.0007725485000300014,0.00876514269803419,0.0008785296624144318,0.0012014548690211513,0.0007439536901150262,0.000895704862968652,0.0009296821233434338
0.0006345546371673352,0.00415337044953705,0.008427696542191193,0.000565063108934144,0.008530233600287818,0.000865162235888603,0.0011935130428751134,0.000719353576556267,0.0008771306355574715,0.0009195243460074637
0.0006170393222912629,0.004215024323882391,0.008462942907226656,0.0002688185084312317,0.008568826749759895,0.0008564840889996178,0.001185992830360541,0.0007144971713691772,0.0008715042892285391,0.0009218724015080393
0.0006138319848339666,0.0005830181931141959,0.008533280604622384,4.089817965913928e-05,0.008646008359312202,0.0008502834759445688,0.0011804323945698025,0.0007147170522933122,0.0008638131251507558,0.0009226597308860385
0.0006279144966149994,0.006602798845265628,0.008678091121229359,0.001317999924550832,0.00879348647161124,0.000842761545943746,0.00116574175180377,0.0007101953707723263,0.0008572003318697008,0.0009121415177325981
0.0006041918393959109,0.00494671094753267,0.011779885165597026,0.0008706302746977063,0.011896273245421779,0.0008552371380302209,0.0011859015005896423,0.0007215007056805278,0.0008657186697564323,0.0009363343738541668
0.0006589067351167738,0.0034728960242008805,0.0083771892861354,7.249187916468641e-05,0.008484183876970475,0.000837117068711396,0.0011512855676688583,0.0007106213781827714,0.0008456552926692784,0.0009385369275072969
0.0006522401425913676,0.004400309644269559,0.00572917431624434,0.0005303928981838513,0.005849765338531154,0.0008362597047558845,0.001139505074688768,0.0007095690962720252,0.0008328333215584099,0.0009100274959417398
0.0006411949877571377,0.004278297959141031,0.008743677995069116,0.001281837597038378,0.008864645763236034,0.00083588601082972,0.0011584840083385811,0.0007036740051987872,0.0008317042530017887,0.0009039220254233177
0.000656793088743432,0.0041937836815457985,0.0053155191720476724,0.0010465756759787184,0.005435094507593885,0.0008288522006936888,0.0011588818739697582,0.0007043271418974983,0.0008363022356934341,0.0009211084506342282
0.0006140373858892698,0.004446099847020116,0.008796527183537184,8.687296361365587e-05,0.00892856152021726,0.0008570348454781662,0.0011953164138452793,0.0007370705304481778,0.0008670283248727595,0.0009247343391193402
0.0006340852823238652,0.004347073225470954,0.008402789901358149,0.00011153758115794304,0.008518873991161774,0.0008586243546582217,0.0012041706184951068,0.0007339821669941904,0.000875566393791799,0.0009395768910311214
0.0006174484853027559,0.004398425154748115,0.005377017847139509,7.796294793062375e-05,0.005494355027128611,0.0008610977100449863,0.0012029112492461386,0.0007395726434580724,0.000880130626607481,0.000935145548306468
0.0005908047219444282,0.004509107021109543,0.011666366202551792,0.0007698490775142133,0.011780198654308738,0.0008705860696428258,0.00122404284825256,0.0007454017230947296,0.0008905314290127281,0.0009284216172325555
0.0006270138275693352,0.00424519517941184,0.008109471196339618,0.0003742919531852032,0.00820627779664182,0.0008583939685831016,0.0012032694475181127,0.0007336371810084674,0.0008822257620716284,0.0009471267434758568
0.0005897434119354686,0.004355783396898072,0.008568013711259148,0.00017066606978191623,0.008679311193074052,0.0008742994808987048,0.0012066071844005627,0.0007519717792831282,0.0008887645240746034,0.0009338608447888863
0.0006060254316114372,0.004229156187753463,0.008248721385488128,0.0001769322707567203,0.00835184609158332,0.0008665357605924379,0.0012014308019730607,0.0007368112584418413,0.000875856194524044,0.0009291399263886974
0.0006039687714752134,0.004224082016421105,0.00504658709601849,0.0007020289863646154,0.00515369944618424,0.0008690359638669903,0.0012003124833735862,0.0007433419727495005,0.0008784778446896679,0.0009341996796948387
0.0005890671511512985,0.0043781236067604035,0.008216024711732162,0.0005244704361445224,0.008330756183781318,0.0008845406686877333,0.0012251488436629682,0.000761648310973112,0.000893861367508797,0.000934282114881585
0.0006229831241590239,0.004294512506466799,0.01111641014313211,0.000373514351592788,0.011223630645765342,0.0008860740147118434,0.0012294131068492503,0.0007668118408084845,0.0009000027006108441,0.0009533068046986976
0.0006390146064641639,0.004198803039888427,0.008165295967243663,0.00048251756696116727,0.008273794004567042,0.0008909392207552685,0.001212838696840704,0.0007766091576689171,0.0008974975833307003,0.0009630087763952411
0.0006236299652529059,0.004239535665073901,0.008471344276676673,0.0006681752172205679,0.008584111058058369,0.0008902918517575686,0.001204804512028687,0.0007718542162924447,0.0008833909552520836,0.0009433090344592443
0.0006330668243831397,0.004172754202839246,0.011508924174219087,0.0017383386840453957,0.011613905803387226,0.0008699776679847449,0.0011886704345244747,0.0007475288254516488,0.0008626291053147189,0.0009357826370139655
0.0006432244206300008,0.004220543390765802,0.011597835142000384,0.0008219917562930085,0.011702465236908877,0.0008554925680450409,0.0011604539785085438,0.0007345666190368555,0.0008473378792589054,0.0009379998741033263
0.0006483006502310679,0.0038803037959904696,0.005522823227318008,5.2090037486206275e-05,0.0056391633319858026,0.0008359014469495191,0.0011257840939521147,0.0007134003314824694,0.0008167237166504526,0.0009134044596782881
0.0006207275159743203,0.004111039286580145,0.00894535099142521,0.0011323440378998365,0.009071147661710244,0.0008329905569878504,0.0011353161575655552,0.0007042736008159994,0.0008080206805510803,0.0008858808820502717
0.0006463451255158195,0.0045924544294843744,0.011687761547572145,0.0011070145902624187,0.011800726679789653,0.0008235435838997857,0.0011383233086360578,0.0006920348154033917,0.000812688285949964,0.000904546657797059
0.0006557420915499282,0.003635074468034377,0.005542886814267095,0.00024950025680794963,0.0056627824877581445,0.0008203416914561307,0.0011245200016763435,0.0006947264974797585,0.0008152981635129036,0.0009089158718829649
0.0006264953918540886,0.004105962640912883,0.008939750180374212,0.0007867950649216165,0.009070354701645078,0.0008294872426178046,0.0011457096167632325,0.0006967654918747235,0.0008233028128521308,0.0008787141618695898
0.0006538969577285572,0.004079523958541553,0.008467618705923552,0.00025712274381758937,0.008581108695375594,0.0008174799575931674,0.001151070618366043,0.0006779264649360989,0.0008260754264061421,0.0008930992391324721
0.0006315165128187583,0.004226372422579686,0.00869856937993968,0.00015299369427450998,0.008822406864507387,0.0008277247740989396,0.0011639011096234997,0.0006946542391987887,0.0008468999368789754,0.0008997898293557766
0.0006317865526640556,0.004217920839049136,0.008661230994099794,0.0002398797809781833,0.00878467996323562,0.0008311500716982473,0.0011726680900914221,0.0006955511347313675,0.0008503762199251891,0.0008991266740479842
0.0006266858141179624,0.004189827916446134,0.00860661864042947,0.00014392735963005,0.00872668033618812,0.0008396109995302131,0.0011823795562665301,0.0007027420048075911,0.0008593454003275602,0.0009079152157505099
0.0006212142530039669,0.004197549477736623,0.008604409140975211,0.00013444700148781963,0.008723125746543964,0.0008432491948458937,0.0011856861033409244,0.000706999032006897,0.0008625941087058997,0.0009114490370985967
0.0006188634725871889,0.004198768025235,0.008572880134564642,0.0008166106319955763,0.008690078040715865,0.0008445562180620231,0.0011851829738923902,0.0007084695937952246,0.0008626629310050093,0.0009123509179537748
0.0006157591784947541,0.004195313063672559,0.008508615457396451,0.0001327599443553401,0.00862268635053387,0.0008497964647535272,0.0011874175718070007,0.0007124244459910806,0.0008682453008559965,0.0009168155416796747
0.0006208305673420442,0.00420051281442585,0.0053089267915399085,0.0006874488464657588,0.0054227694254173064,0.0008457590648062174,0.0011821238555819596,0.0007098642319968429,0.0008652083726772425,0.0009141908275942523
0.0006046307167701173,0.004352443897756228,0.008383357540312025,0.0002775622661100943,0.008501996472384421,0.0008555817842042374,0.0012012419738727104,0.0007227921953293359,0.0008770811142639473,0.0009133109868253997
0.0006282834368744258,0.004268212923482076,0.00815250552813035,0.00041417855705735973,0.008261235104956854,0.0008585685006549937,0.001204937886215493,0.0007311007983027695,0.0008826750254920107,0.0009365358866345319
0.0006218666250126098,0.004327993388290791,0.01157901702687869,0.00036321527054102715,0.01169404467720217,0.000871868667293163,0.0012100288695350153,0.0007512435807562889,0.0008914847700091655,0.0009428868577096711
0.0006502831531969983,0.0041414343323750435,0.005160632194647657,6.385887421300057e-05,0.0052698252368671705,0.0008596914535936723,0.001181526844290251,0.0007392207707004467,0.0008674632246629399,0.0009436526020877162
0.0005996322105608562,0.004357411741398698,0.008696673704159691,0.000550324038339059,0.008815929812247825,0.0008763407311265375,0.001200168835785817,0.0007536249850231685,0.0008748294888095143,0.0009297915374394117
0.0006339323545735617,0.004242389514962683,0.008235005487516045,0.00044509031847848185,0.008341955708164317,0.0008530115970254298,0.0011862643200355738,0.000730679314472002,0.0008574158124586839,0.0009352388446397242
0.0006186435762004644,0.004336978212112749,0.00851510009496792,2.308017899736725e-05,0.008633288026143576,0.0008624914333160288,0.0011872670343267694,0.0007487594426787147,0.000866416143838436,0.0009387745343807513
0.0006245137850622029,0.004309252621941095,0.008475565179104694,0.00014870993718930914,0.008591664891344969,0.0008667192239693589,0.001188994975456631,0.0007497884763220802,0.0008652289361760629,0.0009376181139648943
0.0006272324552209635,0.004282844823767909,0.00845389381881681,0.0006197439702664218,0.008567736847070268,0.0008620791595341237,0.0011833834919326158,0.0007443426413089732,0.0008601786421486152,0.0009338970503903338
0.0006242097640046587,0.004289075064475345,0.008497762630607475,0.00013455863995148754,0.008612747282489897,0.000856402906791856,0.0011771968781672942,0.0007399105210021129,0.0008541213350395094,0.0009294422528076107
0.0006166981945800037,0.004278746764382821,0.008499745660173724,0.00012884041538918645,0.008612633213542692,0.0008599857176558034,0.0011796982533881922,0.0007426889015223481,0.0008568841703502084,0.0009325795814322801
0.0006149631189147492,0.004274553442145085,0.00847754297335912,0.0004523435178950125,0.008589878415799862,0.0008576078303458023,0.0011795071133619134,0.0007388878764196805,0.0008569878660780877,0.0009292211671977774
0.0006170686471589221,0.004267223252997679,0.005270708582613692,0.0001723158162310126,0.005384642705714315,0.0008514954793822499,0.0011757744639523948,0.0007325938590472397,0.0008522625264966027,0.0009223121788851235
0.0005927120002129221,0.004400094262581256,0.011607412342111406,0.0006794615140878896,0.0117230508788356,0.0008693344247979878,0.0012061368087232238,0.000748341026154356,0.0008741469337586183,0.0009241664130527211
0.0006375823604429579,0.0041682329721882405,0.008094736185487866,0.0005675985385631133,0.008197130787023832,0.0008573332204853262,0.0011892673187644115,0.000735869380120574,0.0008688386903040607,0.0009407906589719017
0.0006051471062728381,0.004287614211720359,0.011783062640139397,0.0009562035241328856,0.011899861004920964,0.0008720174713211931,0.0011949064831024148,0.0007506689817885354,0.0008770988609696356,0.0009262337814362892
0.0006405909337128188,0.004030439502477959,0.008291636805463742,0.0006223901667186185,0.008396235140818303,0.0008515777300651117,0.0011686077769893638,0.0007204958200140027,0.0008525424234264861,0.0009242481923952134
0.0006102548529440116,0.004116555210147713,0.008670989593891981,0.00021370908659142096,0.008786581701544754,0.0008526647503685064,0.0011646895688426362,0.0007231168798218779,0.0008495777043039943,0.0009128288482079944
0.0006220892764123923,0.004074768597286144,0.008512956707363434,0.00046499240499254385,0.008626846926710674,0.0008398341262576825,0.0011583508983991908,0.0007072135244376582,0.0008375117338049742,0.0009086861251564882
0.0006229019472027836,0.0040927380091698995,0.005356614340346066,4.59020537756441e-05,0.005474130028656016,0.0008410674510777039,0.001159856465324946,0.0007110690650306978,0.0008414606893236004,0.000912736295474767
0.0006114710648733035,0.004252481049958692,0.00858452871890325,0.00023587687311162064,0.008706549246076445,0.0008515394616587096,0.0011845520538545234,0.0007225135063346627,0.0008552079684690378,0.0009081441204377705
0.0006436815350227901,0.004177168593738997,0.011484910934691228,0.0015462139190388705,0.011596991947643409,0.0008481497602375737,0.0011888161204590686,0.0007205631468979873,0.000861037888401861,0.0009224215911990824
0.0006518212123716796,0.0040871784472345934,0.011681271464896392,0.0008534387324372755,0.011792302043125619,0.0008540491010355783,0.0011778980179820986,0.0007283735086235227,0.0008653443857522813,0.0009329348517134878
0.0006549338517964146,0.003990602134858037,0.0055412049574974365,0.00027336564641792377,0.005655148960913403,0.0008387132115779405,0.0011481760164045451,0.0007087401067358418,0.0008381759752647266,0.0009133779241732309
0.0006123504999002022,0.004159692651576535,0.00893457335756015,0.00010479696887907841,0.009054645880249235,0.0008379031408425608,0.0011600818263290125,0.0007022198818274344,0.0008327536254282702,0.0008928088952266655
0.0006356880556002073,0.00407509580677913,0.005284658345984489,0.00022407085443307967,0.00539502914865142,0.000822035974659005,0.0011562212606519295,0.0006887258141385494,0.0008284709997757184,0.0009088828509019181
0.0006013027639966209,0.0006904494663273891,0.011929272819558495,0.00031201350219346724,0.012055445693796796,0.0008472004067703598,0.001190250004101806,0.0007217941529556321,0.0008611721703713077,0.000911708131464406
0.000666773454489171,0.003329066601932121,0.01171024326674941,0.0017914898375348334,0.011821575236211884,0.0008263744917243188,0.0011580594417179568,0.0006972486373163778,0.0008474052643565322,0.0009083832731281577
0.0006292179794690211,0.006942713098872982,0.008909920321499593,0.0009616054507066013,0.009029680978203003,0.0008309345285438113,0.0011430843699376664,0.0006971729494645446,0.000844854039643822,0.0009048045981339403
0.0006115499016799905,0.004766108325568272,0.00550015392423997,5.252248002816928e-06,0.005615006320802973,0.0008214790146613554,0.0011388527367696827,0.000682893493141129,0.0008273743352663898,0.0009012218484469869
0.0006192201798833757,0.00412170718813136,0.008586351531942371,0.0007126200087900769,0.008696765553294628,0.0008221899739471877,0.0011495575734579572,0.0006889941016069434,0.0008329362443360716,0.000899714703908594
0.0006529782543211529,0.004043032245979988,0.00524623056170645,0.0010843241571255532,0.005357365290649008,0.00082612896418853,0.0011564650629213025,0.0006994585384392654,0.000841549090074431,0.0009132722272321425
0.0006274334623322386,0.004349248229752495,0.008637891466081599,0.0007844843517287592,0.008762872368582586,0.0008579677041983258,0.001196783888425007,0.0007340527599578595,0.0008724142434599763,0.000915742554253321
0.0006496684415090714,0.004308107228169308,0.00829173522359089,0.00014232552999449144,0.008405528727912476,0.0008611294596845287,0.0012069845998522039,0.000735076827386924,0.0008793657306275793,0.00093322999088645
0.0006239302831601914,0.004393500084288696,0.008505542347533535,8.803446953117161e-05,0.008622327805142604,0.0008747725850563048,0.0012152843335448693,0.000752023898691695,0.0008932762394144034,0.0009413198590267624
0.0006168990117631848,0.004378183114511713,0.008467765240132374,0.00023225713186659364,0.008580469966990828,0.0008707953440018623,0.0012112866044190207,0.0007460800853724275,0.0008868359447524038,0.0009385292490747821
0.0006111478078156124,0.004350843560819509,0.008368131005994206,7.423683644463414e-05,0.008478894239854373,0.0008653879725708802,0.0012036638052986826,0.0007427103734120727,0.0008794430510672135,0.0009383545941450133
0.0006065819398234223,0.004335378300641221,0.005320463367436551,4.810209299743046e-05,0.005430606959962114,0.0008659230014693847,0.0012003783762499914,0.0007456137374121097,0.0008762434532101071,0.000940453110008857
0.0005885255174355453,0.004453644147963995,0.008340429142736638,0.0005766399385879334,0.00845184738453486,0.0008784272400080423,0.0012218031392713935,0.0007586615165343646,0.0008903901617939303,0.0009394447042008203
0.0006192092004391678,0.00436529569541233,0.008005899492167567,0.0008480675642845506,0.008110064815451595,0.0008711226712329045,0.0012180113510108226,0.0007548387053797206,0.0008896185310483806,0.0009482383000687516
0.000613407110362188,0.004403401441491789,0.005021286767528027,0.0008090745857608078,0.005132533837569675,0.0008835585164475718,0.001221932598688899,0.0007728535728989266,0.0008979582885690202,0.0009508115358745489
0.0005977269127983714,0.004501239293787859,0.008068353753188456,0.000372354229179403,0.008179104418638297,0.0009002892849104965,0.0012478897936726296,0.0007880245124872731,0.0009117564167756692,0.0009516390379634837
0.0006174203392970493,0.004412450234004453,0.011001146717946844,0.00043304134121330273,0.011100603785478197,0.0008988590245639083,0.0012492966854503879,0.0007888833142428997,0.0009151149965617722,0.0009683941360328213
0.0006232483476683662,0.0043165225067648,0.008070241355793956,7.363207744525563e-05,0.00817060044132173,0.0008992857276525906,0.001229226098750133,0.000792739075326454,0.0009082709668796901,0.0009718933792210449
0.0006067197286777348,0.004333316226423994,0.005117457425673655,0.0008029526965928069,0.00522339561792351,0.0008960530994011895,0.0012186310107989151,0.000785272382365379,0.0008902105540996991,0.0009477533493800067
0.0005997569452604185,0.004391293563730414,0.00805845708606362,0.0005123236738184059,0.00816255148217912,0.0008874987912930316,0.0012252264010988168,0.0007753403422234989,0.0008812187762031465,0.0009373991280832022
0.0006168406168379909,0.004359609346115359,0.004690776396513371,0.00026125126628970957,0.00479155704921741,0.0008859041761098974,0.0012255206313215722,0.0007808887790202862,0.0008862873937467569,0.0009561483129610776
0.0005930001719254702,0.004566206188334823,0.011211653018546403,0.0005094103308260559,0.01132193940316334,0.0009110021464761447,0.0012561655360856377,0.0008109830292773179,0.0009120054860249638,0.0009566419251342551
0.0006483132678212628,0.0042988563285445425,0.010964173649917863,0.0002571329839306455,0.011056908121978598,0.0008959242519508276,0.0012331982962149879,0.0007926117117900838,0.0008965485410192819,0.0009657140127798808
0.0006379191649272323,0.004251959610300712,0.005100293666655403,0.0001027104579201521,0.005201904707452826,0.0008897360100827145,0.0012033983553501743,0.0007882349112043885,0.0008770698441766672,0.0009478614198327878
0.0006020948572030768,0.0007185372508613369,0.0083198318783477,0.000148212925629089,0.00842480635520873,0.0008875184132845215,0.0012126753653284306,0.0007780686663035885,0.0008663738388197118,0.0009222733826409757
0.000634150527737111,0.003009047789087088,0.008108289604985636,0.00046869706711690634,0.008202379041330157,0.0008564338981144476,0.0011879205748554916,0.0007474931581848837,0.000850859945537713,0.0009156989744785182
0.0005996894555353668,0.003953169586990393,0.005209839008810127,0.0006492499529252987,0.005321347156147738,0.0008576914049014256,0.0011905726590765164,0.0007551759632880989,0.0008572139288242075,0.0009137235374656744
0.0005920614309623748,0.00413898088300331,0.008128023891772723,0.00014499038559934174,0.008238359941628137,0.0008665672148049364,0.001214199163904195,0.0007645191221770237,0.0008699706749013408,0.0009129798273542072
0.000624967479293484,0.0039889826182875066,0.01102769679186337,0.000312840037349299,0.01112312630618656,0.0008703727261347299,0.0012207896151508052,0.0007709859547095355,0.000883623995821689,0.0009331725742762753
0.0006451398394532251,0.0038699479608186316,0.00810956567812425,0.00044201557457971413,0.008203561213218219,0.0008713676462164671,0.001202565380586551,0.0007747679571804139,0.0008804102040296247,0.0009327733586361048
0.0006303611224431904,0.003890293628608453,0.01151596497577076,0.0016665954870017305,0.011611425224836464,0.0008743123320232166,0.0011990955437857498,0.0007696442023447797,0.0008716160069750373,0.0009103555380569756
0.0006497514417953126,0.0036709972941647087,0.008114427075781278,0.0011245447624616614,0.008195531092462904,0.0008547917366408669,0.0011713043497413034,0.0007404875822915463,0.0008498163879662735,0.0009102602419011063
0.0006148500873786669,0.0037979219023412322,0.008467919085856507,5.556199873389678e-05,0.008561806587814497,0.000850946636894806,0.0011640192518133224,0.0007354117202536814,0.0008433279122712217,0.0008893819165584488
0.0006295452497657034,0.0037592887014612497,0.005099801473910981,0.00013496433283451126,0.0051939060597494535,0.000832703146837907,0.0011537901735750589,0.0007130842483057259,0.0008267064954576714,0.0008780579835072633
0.0006098619600434993,0.003937839160046926,0.008248024180883898,0.0002836981301062025,0.008349864072421165,0.0008511905699234573,0.0011847939184960604,0.000734068156617057,0.0008523720532603446,0.0008855207994137582
0.0006434312334786321,0.0039010814978280156,0.008002362175455122,2.483812519097489e-05,0.008098696401515837,0.0008524043953064553,0.0011940713996801966,0.0007391061634327845,0.0008625556424265712,0.0009038386663561548
0.0006412428638585335,0.003971450359467298,0.008213019893479584,0.0003570706936160059,0.00831382719564186,0.0008683815854904908,0.0012068251223187193,0.0007594072973435562,0.0008791020324934451,0.000911670342385873
0.0006465676323137715,0.003953153883875821,0.011368269155829364,4.0891560852913955e-05,0.011463376293209288,0.0008715772760742452,0.0012126943494727427,0.0007596300494995961,0.0008814347704206443,0.00091400333179531
0.0006634482184633347,0.0038106043093657435,0.0050347169419393545,0.00012894369139498235,0.005125609101485018,0.0008527922842958141,0.001184401614465258,0.0007424274612105319,0.0008598514410021185,0.0009133470872166871
0.000609797038869063,0.0040534459644055165,0.00851190003217736,0.00019521165565286602,0.008615101792468383,0.000865885375597869,0.001205186307542766,0.000754743457103843,0.0008683838603316674,0.0008976117699587283
0.0006367359209616535,0.003933024816196902,0.008010064097448588,0.00036921576563504754,0.008098342624725807,0.0008510603669890926,0.0012015375493073382,0.0007376902388017553,0.0008614193597185765,0.0009096978307706199
0.0006228775713282772,0.004526311733705164,0.008262154074223732,0.00037063828918905417,0.008360725367814847,0.0008578530024340725,0.001202647466405693,0.0007526923108012035,0.0008704405003067822,0.0009099852814765941
0.0006287288702266774,3.546088259819696e-05,0.008153529715936789,0.00011932393444051559,0.00824962586826039,0.0008613655178202756,0.001204251777315174,0.0007535702091250596,0.0008687050089653259,0.0009097266016616645
0.0006385158838993557,0.0025318956809327192,0.008313736310189529,0.0008917562683858765,0.008404042359262065,0.0008524823666016534,0.0011857204155605733,0.000742637606741911,0.000864501690077249,0.0008939004464808414
0.0006161077511546709,0.0034975436241713106,0.005136990769318173,0.0008538428277734683,0.005232651759230433,0.0008364163391643142,0.0011750542626991767,0.0007261948114108685,0.0008522146550569432,0.0008849739605342882
0.0005897816022459798,0.0037936529412343836,0.00809939879630106,0.00030675505673458114,0.00819557871411819,0.0008441642178023401,0.0011953366818928945,0.0007385472898765594,0.000868849861583032,0.0008932700122684795
0.0006140022579560339,0.0036844129960720146,0.011012071863123668,4.210351362134157e-05,0.01109520339377984,0.000851949957007811,0.00120385449170185,0.0007511512504357748,0.0008851332951826663,0.0009196419216024043
0.0006411753464016373,0.0035395932546090844,0.004865688502524224,0.0003935327962571872,0.004949213178288003,0.0008514079230658583,0.0011824311824544381,0.0007551602575024546,0.0008766674363364924,0.0009174222255115272
0.0006167949386674948,0.003688008827847186,0.008178022132803026,0.00028028342449980953,0.008268562546043828,0.0008672398808884374,0.001201668084273036,0.0007648844454483661,0.0008811314478482518,0.0008936423116990555
0.000647942483978349,0.0035606567283912177,0.007703731396758701,0.00021523065059420726,0.007778912641653674,0.0008572978180234614,0.001199998858811488,0.0007513380681567483,0.0008770770888657103,0.0009079176644187503
0.0006241472478832055,0.003710539121834819,0.008012086476390581,0.00022344953615489882,0.008099341536526306,0.0008740022152808891,0.0012109536234957835,0.0007734137946187325,0.0008966594221592183,0.0009155621623670035
0.000627633159231776,0.003695077916592418,0.00796425384019854,0.00017816648515581873,0.008050821433206512,0.0008771001230948178,0.0012147168614111137,0.0007725449615870184,0.0008960486516330357,0.0009133941732700213
0.0006262429907620687,0.003656295311937327,0.007952452634121657,7.57248354615811e-05,0.008035483828740711,0.0008791687242757223,0.0012158502774773233,0.00077320085556494,0.0008966941266840001,0.0009167229036396995
0.0006251625200213162,0.0036525748442057943,0.008002066740427916,0.00010250987922473531,0.008084909347989847,0.0008763275906150947,0.0012130939242697425,0.0007711272737002117,0.000892948069166774,0.0009153525503362847
0.0006256901630088546,0.010958713137766196,0.008011852935139743,0.0007544527730741768,0.008093966469812891,0.0008759064434738784,0.0012126208254618492,0.0007708115192098103,0.0008916776501807083,0.0009160525774758593
0.0006064824941971678,0.0013943891436602324,0.010786937788618056,0.0007851678906433124,0.010865063797415975,0.0009002561099702017,0.0012470887915891349,0.0007965804649016639,0.0009053742380211588,0.0009549086368532134
0.0006930180228299429,0.0016384659085338163,0.008081695951251494,0.0004737584540279588,0.008148747781872773,0.0008771868008762007,0.0011914258096037827,0.0007755171676116085,0.0008832737718520445,0.000920108969085634
0.0006367965656960684,0.003253429083272495,0.008620981539726569,0.0009290962377302911,0.008709993679782715,0.000866038573198516,0.0011845711823595118,0.0007509041960974128,0.0008605758674660874,0.0008808803498117773
0.0006253483110410588,0.003511975908698159,0.011238849813933402,0.0008394397726404906,0.011320093071123222,0.000841465372570821,0.001173797557670636,0.0007208131749534552,0.0008448004069005893,0.0008843918126932443
0.0006302261004952139,0.007057019538834544,0.008444556545275372,0.0004537802914484426,0.00852881134137401,0.0008239845431277093,0.0011464832819323423,0.000712474612825198,0.0008338911571257601,0.0008938973785963394
0.000617791918685183,0.004642562303799294,0.008425698269839077,0.0007592340281024901,0.008519855014593236,0.0008349822765032766,0.0011569435160663083,0.0007255557896391485,0.00083209659678464,0.0008951054679725429
0.0006677452162935013,0.003715706677468164,0.0051334627585868375,0.00013165799609956425,0.005215488990844397,0.0008326257169427448,0.0011529652598451373,0.0007209278332136748,0.0008254076806207267,0.000893281471444532
0.0006613055377006002,0.003844111851446605,0.0082629006818781,3.5734592806126175e-05,0.008352891735481455,0.0008398114057574652,0.0011729358018666841,0.0007289181761545721,0.0008346149786850193,0.0008795271910649188
0.0006771106579499878,0.003907082531965346,0.00815252614337647,0.0006909387158015243,0.008237654170992287,0.0008334892313610898,0.0011770481791548992,0.0007213251340230792,0.0008357554521481875,0.0008865093009248481
0.0006486765728843727,0.004037953432338814,0.008418441952822292,0.000498625758214695,0.008508719738940906,0.0008458191311971064,0.00118935335473766,0.0007353178512635589,0.0008510962443479958,0.0008932854483680447
0.0006383237108192261,0.004029548607901889,0.008250784548661239,0.0003864553597516668,0.008338859884203631,0.0008416591750183694,0.0011904420601515642,0.0007282897507954883,0.0008485283108813912,0.0008906315992440877
