/CAN/AccPedal,/CAN/ENG_Trq_DMD,/CAN/ENG_Trq_ZWR,/CAN/ENG_Trq_m_ex,/CAN/EngineSpeed_CAN,/CAN/OilTemperature1,/CAN/Trq_Indicated,/CAN/VehicleSpeed,/CAN/WheelSpeed_FL,/CAN/WheelSpeed_FR,/CAN/WheelSpeed_RL,/CAN/WheelSpeed_RR
0.0014278606191245637,0.006962394185859297,0.0066406867656966795,0.00185640100591683,0.0017353636054523308,0.010643913923861187,0.0019291335729757497,0.0033233092383758017,0.000494359188288454,0.002658916283312468,0.0012527921785966609,0.00277169548492856
0.0017959957868752749,0.005389588967221151,0.006822826844735841,0.0005301444726462934,0.0006904691430078894,0.010527275849334577,0.0006116049007398594,0.003358256605534543,0.0005105724368596742,0.002671673597549065,0.0012390175183039157,0.002788890922370821
0.0015233353756433192,0.001633249344295623,0.007492125491718085,0.002912585280639174,0.0007634685980708392,0.010443138774276634,0.0028153037354497756,0.003344645557745246,0.0005022234304491585,0.002649066616217416,0.001260990039982271,0.0027657129955910437
0.0011459857281921788,0.0038371371994032483,0.006668586999451276,0.0017787037527557115,0.0017343162315238553,0.010453671202710041,0.0018587184640080634,0.0033114813938114884,0.0004800931788177809,0.0026058266777179914,0.001292537319084748,0.0027144879025711582
0.0014220951373989169,0.0037805589692265634,0.00700054391932102,0.0007405345764832649,0.0013923629606402872,0.010381638165223278,0.0008091854038134172,0.003325609171939803,0.0004914656242714088,0.002586088485844115,0.0012903314686226186,0.0027001173466155715
0.0014261009535004449,0.00395848571809608,0.007062377133230352,0.0008475444696099954,0.0019845110518782634,0.01032657937409423,0.0009055052727193202,0.003320903705365877,0.0004900039473665838,0.0025753661352733853,0.001308356237873301,0.0026801434716537606
0.0014369387379909691,0.003958302149318263,0.007084732902362931,0.000974232517096274,0.002520894279804488,0.010258218344241482,0.0010227008869093113,0.003333835833003354,0.0005031471837872725,0.002588513197108143,0.0013069786801177888,0.0026812561424870776
0.0014176526687886964,0.003919587810815389,0.007093783555134424,0.000997018334680383,0.0022962408368724443,0.010200943541079505,0.0010387324272677634,0.0033560019030748622,0.0005207377175046046,0.002607634834889752,0.001293817394709837,0.0026947880138878805
0.0014137946770625513,0.0038935513301265046,0.007115302663541351,0.0009548995348641343,0.002509685231072374,0.010153555049282198,0.000992925731336386,0.0033777034338187406,0.0005395895684411206,0.002630172942090267,0.0012774331566291694,0.002712445018122109
0.0014174466160103531,0.003873322305643495,0.007148114914307904,0.0008839649909019309,0.0025638129442178484,0.010129154697387538,0.0009211166782916447,0.0034029469561590864,0.000560683824692737,0.002655803224673306,0.0012558574120170307,0.0027364313812549
0.0014218087136735162,0.0038692754279535807,0.0071848670860967245,0.0008241156170559483,0.0018744003519018532,0.010089476641405665,0.0008670614183501901,0.003428608786277043,0.0005837974246305014,0.0026851168327442915,0.0012343235859304108,0.002760907117603427
0.0014409963804925645,0.003914120105012686,0.0072332017015754105,0.0008204703889198306,0.0024362824588851986,0.010068250964507003,0.000866909587125736,0.0034441630142225538,0.0006062762611409589,0.0027152336151598233,0.0012213508485084679,0.002774214385371683
0.0014426056859471806,0.006980969307359031,0.0072876008802271255,0.003986002649169568,0.003125312638341475,0.010036483248981015,0.004038905875630355,0.003461023723808382,0.0006300812934050062,0.0027487586791425517,0.0012096436704588237,0.0027873682415601453
0.0016492198807703529,0.005322287211735305,0.00754375072901959,0.0023588384496069925,0.002684285010662653,0.010082875239191297,0.0024124129131670724,0.0034752543156604115,0.0006367101473619685,0.0027549279382686545,0.0011873422791418634,0.002810947563892434
0.0013905727115053092,0.004901322911764663,0.007621775627673973,0.0019493609601169692,0.0027835035062266644,0.01014329638727704,0.0020197101506692072,0.003457159652526562,0.0006165093070352387,0.00273594448298789,0.0011936687994655304,0.002810325694254795
0.0013116407925002245,0.00466353920321351,0.00769412399542907,0.0015239343684110562,0.0027456716038748163,0.010154757739910286,0.0014353086896311262,0.0034410283024312593,0.0005995779016242028,0.0027237894001719345,0.001195770477577518,0.002810066375290604
0.0013213891882972693,0.00480969359826619,0.0075551501584346994,0.0029550953681972414,0.0023174065435512467,0.010278916283923273,0.0030473078539695053,0.0034098648959557526,0.0005701922077037055,0.0027232794009387495,0.0012143691635291068,0.0028006742025123016
0.001427639875032232,0.004556939704733323,0.0077469988717467075,0.0017166166172457586,0.002907506446389957,0.010207071447640353,0.001826328713097486,0.003387517242527477,0.0005482936525776638,0.0026916886785076713,0.0012251352989485695,0.0027830416895510135
0.0013519487485085593,0.004638161483231498,0.007758912399552634,0.0016063499231395995,0.0026750826753086897,0.01024583654867886,0.0017137908677625768,0.0033408643850907638,0.0005023995719068836,0.0026429732393139505,0.001260773307296778,0.0027500870037772338
0.0013404019235539189,0.004616629851562831,0.007710443687904432,0.001611606990046921,0.0021738822570133084,0.01028163294610715,0.0017172958409058525,0.003307901726901763,0.00047017215931524636,0.0026124760982122533,0.0012867849873173035,0.00272647045969681
0.001342319391362111,0.00458360932483555,0.00764135257310429,0.0016427245729196127,0.002246233600594748,0.010320384822987055,0.0017459233823666487,0.0032887229151055547,0.00045268075648373374,0.0025964343992517097,0.001299890539146642,0.0027132483112155964
0.00133996834669739,0.004553240175589668,0.007573942139609054,0.0016403820932387736,0.0025942121516142475,0.010354485443997224,0.0017428476544170401,0.0032873462392291053,0.0004513064153976315,0.0025951093547525034,0.001297286493425219,0.002715073917919704
0.0013254680886106499,0.0050139661203261465,0.007519198427806413,0.0015934417964670322,0.001801185921063226,0.010395528278555749,0.0016964751786516241,0.0032971436807872345,0.00045930850652384225,0.002602695257374339,0.0012850077975621876,0.002728152890755217
0.0013636008425500536,0.004275641900336288,0.007467696098411719,0.0014997940309900704,0.0017393771297908242,0.010456296679629468,0.0016004444337490709,0.0033087992481474343,0.00046882106753536046,0.0026082149662220583,0.0012670269282157587,0.002741708273253894
0.001302602657806979,0.004450450947903431,0.007460688294281169,0.0014908611925295023,0.002215394655491823,0.01049823281568249,0.0015918893355036101,0.0033182545283070852,0.00048514995313944653,0.0026193130658791614,0.0012524085185883355,0.002752057316665779
0.0013040197508823771,0.00750481079267136,0.007446973169056702,0.004662785808174336,0.0015702800515568147,0.010522295335133297,0.004765427543391987,0.0033336074932131393,0.000500862415193655,0.0026303965066989815,0.0012345109452981881,0.0027671508361980374
0.0015349487333857006,0.005924495045455863,0.007638279052017215,0.00018404718090356265,0.0009950116156036345,0.010527630314653397,6.588295460835392e-05,0.003366695338301806,0.0005335785074261704,0.002651886450514618,0.001196123288989076,0.002797513520045751
0.001318511339380539,0.0027689698068412427,0.007528385824422473,0.0008435665104527812,0.000947850750040384,0.010578569830392709,0.0009794789560151895,0.0033634610044518953,0.0005426372199135443,0.0026740348127416366,0.0011869633780197536,0.002808300499769892
0.0011066814862192055,0.0013592363699283377,0.007547447587599641,0.0021365524117138157,0.0005627901489125113,0.010536992580621657,0.002001932623289071,0.003344710918576632,0.0005339306988994402,0.0026424377095399867,0.0011891085037809834,0.0027877449615120176
0.0010798543081120514,0.00589152140559468,0.007292704159821299,0.0003009319001006372,0.0008563734412352537,0.01049778806594251,0.00018886933972706021,0.0033081692451684824,0.0005051767790407932,0.0026128379367607035,0.0012229343776135257,0.0027481617112238704
0.001623085708583917,0.005172430274389531,0.007165649638258574,1.8270919080604076e-05,0.001285969798349669,0.010492905441927353,0.00011339182980593665,0.0033219267912940192,0.0005119998182228427,0.0026319835841654773,0.0012230956157427628,0.002746379065821085
0.0015532851893862096,0.0020363433422162236,0.007123759757156914,0.00018568920484654527,0.0011263606806201955,0.010405181698098315,0.00028397033411650674,0.0033120598786490346,0.0005015672823075606,0.0026246350126343312,0.001244895136281371,0.0027317036732623506
0.0012185923155650195,0.0064291634826053184,0.007095036743158055,0.003616643962024657,0.0017159284676517735,0.010301709932934028,0.003703995346061778,0.003279382670231243,0.00046996285166094054,0.0025677442267695305,0.0012844527348541343,0.0026878640814963772
0.001570197457450101,0.005091082506159292,0.00725391123080308,0.0020408171479521786,0.0016613996636158784,0.010243552384537807,0.002125926359242497,0.003312552663341267,0.0004898628826004309,0.0025676824996108266,0.0012653462331298493,0.002701052713025419
0.0013860448660063598,0.0008323766405439054,0.007269188471508793,0.001374768079100197,0.00044575392142129355,0.010220446173899361,0.0012851851440180417,0.0033229604543831975,0.0004995478888963137,0.0025711228141879483,0.001259934884447561,0.0027106483345451515
0.0008953404490298356,0.004552132798240821,0.007017941570626157,0.0027653613051319137,0.0012214144823611515,0.010190693957056102,0.0027034899808763557,0.00329774061480273,0.00048184380909457175,0.002540693794319017,0.0012838628932128338,0.002680111150772109
0.001538732470929484,0.004146182497870396,0.006734800202963853,0.002073372781770222,0.0018240719013595426,0.010238804189599188,0.0021092263210097384,0.0033549500740798904,0.0005255481932220016,0.002626137482212576,0.0012471690854853404,0.0027282480042282176
0.0016171786284884526,0.003830176091656423,0.006873433241201085,0.0010151482622195451,0.00210822289081862,0.010110814005043517,0.0010528290714510447,0.0033947076723149644,0.0005535805089766921,0.0026507185227126195,0.0012233037800022176,0.002756243542130589
0.0014651034681158054,0.006906205563515816,0.006933011857662416,0.004042798267395509,0.0024998034414173004,0.010023523863857992,0.004086668465725418,0.0034082530212706658,0.0005634798785350073,0.0026616656545406583,0.0012251386902310535,0.0027650665699999397
0.001624034129289572,0.0052263641711784575,0.0035784569022048046,0.0009562313298463465,0.0020818743075394254,0.009997370029984215,0.0008984478325803902,0.003444019762155956,0.0005970058696542352,0.0026912882048012454,0.0011962942262878015,0.0027957074432278448
0.0013459624377216255,0.0006411156825734954,0.005304872576582111,0.003254221730423501,0.0006179504728583557,0.010033706241931478,0.003164275132665706,0.0034479210208489125,0.0006156456147070125,0.0027549455719861407,0.0012151290060542844,0.0028306489435074855
0.0009392680841608589,0.0016362894211712359,0.008779017298046442,0.0013469696489139538,0.0014296520084937578,0.010024490693939042,0.0012769779597175679,0.003417602319889343,0.0005999563809532607,0.002739288187397583,0.0012406685966681874,0.002798083521049974
0.0013590614032533942,0.0056103529649725176,0.007949348186739903,0.0025095231716388278,0.0022795455867768363,0.010018717044687514,0.0025335966898144546,0.0034232086821766594,0.0005907391182562588,0.002711023998943997,0.001225936481060376,0.002767553174981771
0.0017918560134552453,0.007283374496161024,0.007772496845122205,0.0013111599006793706,0.0029509954571978955,0.009957944877560326,0.0013289537666854034,0.0034350796235410874,0.0005857289558928724,0.0026996205134491164,0.0012304179015471053,0.0027577323184936886
0.001765196420821489,0.005785863992751869,0.00769324677859972,0.004090266004908888,0.00343691511519275,0.009960809348503824,0.004123712502451471,0.003426682208686735,0.0005710826895187482,0.002700264016886167,0.0012483842652864507,0.002752954955656778
0.001456994949285223,0.00492549484449413,0.007946120664780863,0.0022548519725523464,0.0034113720215724896,0.009938776755943318,0.002312626436671017,0.003408285461299454,0.0005581214871940021,0.002667647338138554,0.0012589126797764583,0.0027371186729726465
0.0012484694709011049,0.004675549364889481,0.008038625341053714,0.0016996496989191978,0.002908818997941931,0.009998682842913303,0.001773102773874602,0.003383137409097056,0.0005395777957469886,0.002642243597311078,0.0012681726671907173,0.0027246565743626605
0.0012600378493812063,0.007569017503335426,0.008056396308422545,0.0015007167889374562,0.0028597777861842713,0.01007764348138765,0.0015808685857537919,0.003368343767959081,0.0005313733533473877,0.0026365689664881106,0.0012639128430797439,0.002723139224271448
0.0015425048230503918,0.006167694676033064,0.008066124712890498,0.0011948864635950296,0.002831166050745633,0.01019141031318685,0.0012901353616767697,0.0033825786206061192,0.0005467387876687407,0.002677635987769836,0.0012321058215937417,0.0027580829862409936
0.0014165861113357991,0.005774653641337654,0.008080237726052104,0.0010987643356638321,0.002503257313210855,0.010260760946274178,0.001212810175622997,0.003370442239682747,0.0005356793808693611,0.0026780891751563424,0.0012197585131365762,0.0027741932124175084
0.001358489006522072,0.005645809940215393,0.008088207933372886,0.0040181638976481415,0.002209198991922255,0.010293372568647291,0.0041529249027130455,0.0033560891213983146,0.0005226305519679605,0.002669038591752493,0.0012144394564601313,0.002779908241345934
0.0013449369794402075,0.008335835197370273,0.00823027470558512,0.00263111415279077,0.0026300510760156465,0.010298518499189419,0.002778973945714164,0.003336228042853537,0.000506996984858149,0.002633609195666582,0.001217102030701453,0.0027688820245815177
0.0014838206498231851,0.007170859193851423,0.008193546118078127,0.0022254876051289174,0.002699713186418269,0.010407727613404388,0.0023900487291395878,0.0033326111894590588,0.0005022246942580216,0.0026444375585922344,0.0012099733015467629,0.002786025487329577
0.0013403272786542998,0.006643808978129467,0.008138861791578224,0.005174714618715853,0.0026792833521641565,0.010430858500572543,0.005368130182038494,0.0033212319731952405,0.0004904573678859714,0.0026410672297136686,0.0012065700950811067,0.0027966935891382758
0.0012614584152535954,0.006171451846394435,0.008266487551242527,0.003586956751034376,0.002293654208271486,0.010428652886292994,0.0037973237376077995,0.003301420566372143,0.0004701426968502301,0.0025988629485641512,0.0012051593261737797,0.0027913312731643533
0.0011845209374745438,0.003049266804807549,0.008191219263002758,6.736308098528876e-05,0.001415430912607974,0.010478330951716935,0.00028327319596127554,0.0032687918937905486,0.0004390829560607032,0.002562744152132805,0.001218945767331621,0.0027795342410357887
0.0010058723362485304,0.0045342350880487325,0.007840405748577396,0.0016243061843376205,0.0016663216900670158,0.010535624974183339,0.0018219466482586044,0.0032194438574255496,0.0003942197233410688,0.002525896197713054,0.0012539332783644275,0.002749378593242681
0.001275094423105319,0.010880727950526747,0.0076019589222830405,0.0051423562064860096,0.002442582262788262,0.010546712123348317,0.005319928726799927,0.003217085378250037,0.00038127912935049385,0.0025208995420950564,0.0012571301866668994,0.0027502745732006922
0.0017471848689746654,0.005156558709457956,0.0076475840295430475,0.003361008176298974,0.002085223144083277,0.010531834000682833,0.0035639383885834874,0.003271287715501725,0.0004163941022499937,0.002574837039639684,0.0012098446041497665,0.0028121434773768147
0.0011239786011714714,0.008707517665645564,0.007644866782985135,0.006273531566501261,0.0018907173744496658,0.01046027956498749,0.0065008008785445714,0.0032403332950899227,0.00039348436924799973,0.0025364211004244644,0.0012286801420208354,0.002801033628262624
0.0013058287508506683,0.004126011351533204,0.007848893549432377,0.0010990749558457136,0.0011380751103259173,0.010463131659139563,0.0013453485979323387,0.0032639351873377936,0.00041459104217896753,0.002537361854518118,0.0011892139082127287,0.0028302535131955672
0.0009269295846965758,0.0022004367656901364,0.007678350602510577,0.0009449548796998108,0.001298080701847417,0.010489162104341948,0.0006985497072638513,0.003225166536940785,0.0003861885805268722,0.0025050143008482004,0.0012063981946657254,0.0028127230008646656
0.0009154872835872054,0.006766441536752488,0.007378534548208256,0.004000556775412584,0.0016775675314826266,0.010478561582752927,0.004220998471009152,0.003198678283432871,0.0003568620857920951,0.0024795970925348965,0.0012246795173408362,0.0027908402316539696
0.0014395310764374197,0.0059033822875280695,0.0037551485407467944,0.0028540529695134376,0.0017361606472524882,0.010403365281541593,0.003064582708506486,0.0032157470656262177,0.00035798461442757695,0.002480213991369405,0.0012149208825823904,0.0028000785471303524
0.001264024482437582,0.005683370740528507,0.00495224307623187,0.0027002143912541743,0.002025332089112694,0.010307243199873944,0.0029277391960548516,0.0031980056262899126,0.00034319569311413306,0.002491627779353779,0.0012666529564529377,0.002805148097090558
0.001150248675189626,0.00843728957566997,0.005557152473073007,0.005704433343054316,0.0022921216112650328,0.010241195246020157,0.005928972159064433,0.0031969267028711806,0.0003403567437375368,0.002494720377181868,0.001280064569186154,0.0028088726464853067
0.001292036384548792,0.006739408304258274,0.006164779397646647,0.003882382484761915,0.0015927157382880017,0.010125413506178876,0.004131544024566974,0.0032411987807138692,0.00037926082413568957,0.002526991138247142,0.0012428556408802596,0.002845681868254242
0.0010665130039179578,0.003231399250168396,0.006571433030492485,0.0001453240363536723,0.001430506457961677,0.010049022731379337,0.00041278025416707775,0.00323804092430513,0.00038581351527348234,0.0025234271326483593,0.0012340686714064283,0.0028484146883282074
0.0008290011791320141,0.004492102199520842,0.006705676769386167,0.0014018549141280034,0.0013336367012286264,0.009998566023271954,0.001659741764115985,0.0032052341558905656,0.000364786377695929,0.0024973150966753274,0.0012515008118330895,0.0028189926616412897
0.0011037994898608142,0.00174409828197572,0.0068688052803218685,0.0016242948729110196,0.00011527216399430384,0.009919669889575516,0.0013849592932363153,0.0031939043081214563,0.0003504192098716524,0.002480392057048114,0.001259332421935759,0.0027981843901975084
0.0010143199824101425,0.0035672655239209067,0.006735083859171313,0.0002742575076612186,0.0005117743485421981,0.009827352078851909,0.00047907481353831605,0.0031367915397257223,0.0002954006590786054,0.0024334837602721024,0.001322547177383046,0.0027350524721158967
0.001292740837083358,0.006992984804150296,0.006692927977724791,0.0008023798262774273,0.001457737005227333,0.009713601045968218,0.0009721957794497915,0.003122530379806185,0.00026691319054172186,0.0024100800327934227,0.0013596803892558101,0.002699629675073402
0.0015441087273424386,0.005963047224204404,0.006705974344071795,0.003967135097810326,0.001360194465455905,0.009605656704370885,0.00413293314601304,0.0031407707639141552,0.0002667592813920053,0.0024335051328957524,0.0013720717303631821,0.0027064839747247688
0.0013400149440207267,0.005380127686381839,0.006976989569504183,0.002478798535107324,0.0019242505846002247,0.009436415824226246,0.0026567579356630566,0.003145625256253684,0.00026443813210255684,0.0024161884326228816,0.0013844849937812362,0.0027011373470466685
0.0011364421541785255,0.005184967755915301,0.0071329493516200035,0.0020403942233833128,0.001836859734859135,0.009371018790750613,0.002223173748971796,0.003149871625136566,0.000263424706136578,0.0024102597213769006,0.0013895181126764716,0.002705548901471351
0.00111011749385128,0.0050165595636995075,0.0072486511814081125,0.001820685135807798,0.0016768778816440184,0.009309384126708314,0.0020074073974940543,0.003165483403511332,0.0002742887255820156,0.002425447458740536,0.0013791492257264962,0.0027218989197512894
0.0011468493997496484,0.0019290158736630647,0.007345275024850266,0.0014508631352275758,0.0021843288102402075,0.009273632150561845,0.001268356002331078,0.0031739872219838233,0.0002812231154560446,0.0024456751801767013,0.001373146069551745,0.002735868223807912
0.0009535447428582373,0.006536977366767227,0.007205209427155107,0.003399715333380404,0.002375298997197857,0.009215269248583208,0.003568481437712351,0.0031568510610309047,0.00026408843600392307,0.002456713043933495,0.0014012536330832229,0.0027259897944237957
0.0014224812629672207,0.005338397891399949,0.007371638903082331,0.0021217384460902877,0.002125317210133655,0.009165749171743703,0.0022807981154661927,0.0031812684191118434,0.0002698247736458159,0.0024809270618123963,0.0013917121797847806,0.002749500061329964
0.0012512555320919327,0.005158235562218005,0.007396066607723649,0.0020167142566688,0.002601224545966868,0.009117121730017469,0.0021795656435059374,0.003165237972561616,0.00024503930978791305,0.0024747159272879918,0.0014176198324899261,0.002746891559397509
0.0011644260798832871,0.008035782520475265,0.00793331921101706,0.0018609107085819643,0.002582981956077514,0.009094791231415794,0.002029304513590763,0.003161746299076576,0.0002353517799128929,0.0024808718018922565,0.001429635041533546,0.002751427152809599
0.0013451496975811286,0.003633821474473567,0.0037160927824911386,0.0014548407421125231,0.0020567860911817892,0.009132996700465607,0.0016436182452971015,0.0031835632610894143,0.0002495588607567892,0.002523211894805588,0.0014090114699458547,0.0027839386210723044
